[2025-11-06T00:00:43.570Z] [ERROR] Failed to clean old archives | {"error":{"message":"Maximum call stack size exceeded","stack":"RangeError: Maximum call stack size exceeded\n    at Array.forEach (<anonymous>)\n    at LogFileManager.cleanOldArchives (/app/dist/utils/logFileManager.js:152:19)\n    at LogFileManager.rotateIfNeeded (/app/dist/utils/logFileManager.js:111:18)\n    at LogFileManager.writeLog (/app/dist/utils/logFileManager.js:118:14)\n    at Logger.writeToLogFile (/app/dist/utils/logger.js:54:34)\n    at Logger.info (/app/dist/utils/logger.js:93:18)\n    at LogFileManager.rotateIfNeeded (/app/dist/utils/logFileManager.js:100:29)\n    at LogFileManager.writeLog (/app/dist/utils/logFileManager.js:118:14)\n    at Logger.writeToLogFile (/app/dist/utils/logger.js:54:34)\n    at Logger.info (/app/dist/utils/logger.js:93:18)"}}
[2025-11-06T19:31:10.736Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:31:10.787Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"51ms"}
[2025-11-06T19:31:39.398Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:31:39.399Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:31:41.831Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:31:41.833Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:32:11.055Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:32:11.056Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:32:12.939Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:32:12.946Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:32:41.913Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:32:41.915Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:32:43.818Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:32:43.832Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:33:12.873Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:33:12.876Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:33:14.711Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:33:14.714Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"11ms"}
[2025-11-06T19:33:43.707Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:33:43.711Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:33:45.500Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:33:45.514Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T19:34:14.953Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:34:14.955Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"11ms"}
[2025-11-06T19:34:16.300Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:34:16.302Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:34:45.622Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:34:45.636Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:34:47.016Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:34:47.030Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T19:35:16.648Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:35:16.662Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"34ms"}
[2025-11-06T19:35:18.195Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:35:18.211Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:35:47.556Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:35:47.557Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:35:49.062Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:35:49.077Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T19:36:18.354Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:36:18.356Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"11ms"}
[2025-11-06T19:36:19.869Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:36:19.871Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:36:49.337Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:36:49.339Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"6ms"}
[2025-11-06T19:36:50.615Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:36:50.630Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:37:20.522Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:37:20.524Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:37:21.838Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:37:21.853Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:37:51.372Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:37:51.385Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:37:52.540Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:37:52.543Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T19:38:22.287Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:38:22.289Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"10ms"}
[2025-11-06T19:38:23.352Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:38:23.366Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:38:52.967Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:38:52.969Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:38:54.140Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:38:54.143Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"4ms"}
[2025-11-06T19:39:23.896Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:39:23.908Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"16ms"}
[2025-11-06T19:39:25.210Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:39:25.214Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:39:54.661Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:39:54.662Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:39:56.908Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:39:56.909Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:40:25.662Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:40:25.676Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"37ms"}
[2025-11-06T19:40:28.366Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:40:28.367Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:40:56.293Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:40:56.304Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"7ms"}
[2025-11-06T19:40:59.205Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:40:59.220Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:41:27.627Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:41:27.629Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T19:41:30.779Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:41:30.780Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:41:58.357Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:41:58.370Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T19:42:01.515Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:42:01.516Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:42:29.236Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:42:29.251Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:42:32.450Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:42:32.464Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:43:00.130Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:43:00.160Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"18ms"}
[2025-11-06T19:43:03.212Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:43:03.227Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"4ms"}
[2025-11-06T19:43:31.336Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:43:31.351Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:43:34.285Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:43:34.287Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"12ms"}
[2025-11-06T19:44:02.091Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:44:02.093Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:44:05.557Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:44:05.559Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"19ms"}
[2025-11-06T19:44:32.697Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:44:32.698Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:44:36.003Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:44:36.005Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"5ms"}
[2025-11-06T19:45:03.298Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:45:03.316Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"18ms"}
[2025-11-06T19:45:07.017Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:45:07.020Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"11ms"}
[2025-11-06T19:45:34.079Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:45:34.092Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T19:45:37.992Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:45:37.993Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:46:05.251Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:46:05.254Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"17ms"}
[2025-11-06T19:46:08.835Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:46:08.844Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"9ms"}
[2025-11-06T19:46:36.894Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:46:36.895Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:46:40.122Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:46:40.123Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:47:07.626Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:47:07.641Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:47:11.001Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:47:11.003Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:47:38.456Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:47:38.465Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:47:41.926Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:47:41.940Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:48:09.434Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:48:09.447Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:48:12.809Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:48:12.811Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:48:41.254Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:48:41.255Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:48:43.666Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:48:43.668Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:48:43.996Z] [INFO] HTTP GET /api/projects | {"method":"GET","url":"/api/projects"}
[2025-11-06T19:48:44.031Z] [INFO] HTTP GET / | {"method":"GET","url":"/","statusCode":200,"duration":"35ms"}
[2025-11-06T19:48:44.861Z] [INFO] HTTP GET /api/projects | {"method":"GET","url":"/api/projects"}
[2025-11-06T19:48:44.983Z] [INFO] HTTP GET / | {"method":"GET","url":"/","statusCode":200,"duration":"122ms"}
[2025-11-06T19:48:45.279Z] [INFO] HTTP GET /api/projects | {"method":"GET","url":"/api/projects"}
[2025-11-06T19:48:45.303Z] [INFO] HTTP GET / | {"method":"GET","url":"/","statusCode":200,"duration":"24ms"}
[2025-11-06T19:48:45.902Z] [INFO] HTTP GET /api/projects | {"method":"GET","url":"/api/projects"}
[2025-11-06T19:48:45.936Z] [INFO] HTTP GET / | {"method":"GET","url":"/","statusCode":200,"duration":"34ms"}
[2025-11-06T19:49:12.080Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:49:12.082Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"16ms"}
[2025-11-06T19:49:14.345Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:49:14.360Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T19:49:43.171Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:49:43.181Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"11ms"}
[2025-11-06T19:49:45.173Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:49:45.177Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"5ms"}
[2025-11-06T19:50:14.296Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:50:14.312Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"16ms"}
[2025-11-06T19:50:15.895Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:50:15.896Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:50:45.072Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:50:45.074Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:50:46.702Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:50:46.712Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:51:15.903Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:51:15.905Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:51:17.507Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:51:17.509Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:51:46.630Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:51:46.631Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:51:48.204Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:51:48.216Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:52:17.736Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:52:17.738Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:52:19.444Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:52:19.457Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:52:48.759Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:52:48.761Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:52:50.239Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:52:50.253Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:53:19.670Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:53:19.672Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:53:21.261Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:53:21.276Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T19:53:50.486Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:53:50.499Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:53:52.173Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:53:52.186Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T19:54:21.428Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:54:21.442Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T19:54:22.947Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:54:22.949Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:54:52.184Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:54:52.198Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"4ms"}
[2025-11-06T19:54:53.754Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T19:54:53.756Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T19:55:23.148Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
